# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1324273	1325043	-							MARPI_RS06305	771		old_locus_tag=Marpi_1285
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1324273	1325043	-	WP_014296759.1	WP_014296759.1		ABC transporter ATP-binding protein			MARPI_RS06305	771	256	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1325064	1325423	-							MARPI_RS06310	360		old_locus_tag=Marpi_1286
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1325064	1325423	-	WP_014296760.1	WP_014296760.1		GntR family transcriptional regulator			MARPI_RS06310	360	119	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1325540	1326619	-					nagA		MARPI_RS06315	1080		old_locus_tag=Marpi_1287
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1325540	1326619	-	WP_014296761.1	WP_014296761.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		MARPI_RS06315	1080	359	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1326954	1328717	-							MARPI_RS11185	1764		old_locus_tag=Marpi_1288
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1326954	1328717	-	WP_014296762.1	WP_014296762.1		HD-GYP domain-containing protein			MARPI_RS11185	1764	587	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1328788	1330020	-							MARPI_RS06325	1233		old_locus_tag=Marpi_1289
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1328788	1330020	-	WP_014296763.1	WP_014296763.1		hypothetical protein			MARPI_RS06325	1233	410	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1331236	1332360	+							MARPI_RS06335	1125		old_locus_tag=Marpi_1290
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1331236	1332360	+	WP_014296764.1	WP_014296764.1		MFS transporter			MARPI_RS06335	1125	374	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1332607	1334769	+							MARPI_RS06340	2163		old_locus_tag=Marpi_1291
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1332607	1334769	+	WP_014296765.1	WP_014296765.1		metallophosphoesterase			MARPI_RS06340	2163	720	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1334910	1335857	+					trmB		MARPI_RS06345	948		old_locus_tag=Marpi_1292
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1334910	1335857	+	WP_014296766.1	WP_014296766.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		MARPI_RS06345	948	315	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1335895	1337925	-							MARPI_RS06350	2031		old_locus_tag=Marpi_1293
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1335895	1337925	-	WP_014296767.1	WP_014296767.1		methyl-accepting chemotaxis protein			MARPI_RS06350	2031	676	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1338067	1340100	-							MARPI_RS06355	2034		old_locus_tag=Marpi_1294
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1338067	1340100	-	WP_014296768.1	WP_014296768.1		methyl-accepting chemotaxis protein			MARPI_RS06355	2034	677	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1340275	1342794	+							MARPI_RS06360	2520		old_locus_tag=Marpi_1295
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1340275	1342794	+	WP_014296769.1	WP_014296769.1		DNA-directed DNA polymerase			MARPI_RS06360	2520	839	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1342894	1343649	+					nadX		MARPI_RS06365	756		old_locus_tag=Marpi_1296
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1342894	1343649	+	WP_014296770.1	WP_014296770.1		aspartate dehydrogenase	nadX		MARPI_RS06365	756	251	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1343652	1344587	+					nadA		MARPI_RS06370	936		old_locus_tag=Marpi_1297
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1343652	1344587	+	WP_014296771.1	WP_014296771.1		quinolinate synthase NadA	nadA		MARPI_RS06370	936	311	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1344592	1345413	+					nadC		MARPI_RS06375	822		old_locus_tag=Marpi_1298
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1344592	1345413	+	WP_014296772.1	WP_014296772.1		carboxylating nicotinate-nucleotide diphosphorylase	nadC		MARPI_RS06375	822	273	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1345573	1346343	+					sufC		MARPI_RS06380	771		old_locus_tag=Marpi_1299
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1345573	1346343	+	WP_014296773.1	WP_014296773.1		Fe-S cluster assembly ATPase SufC	sufC		MARPI_RS06380	771	256	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1346381	1347760	+					sufB		MARPI_RS06385	1380		old_locus_tag=Marpi_1300
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1346381	1347760	+	WP_202945947.1	WP_202945947.1		Fe-S cluster assembly protein SufB	sufB		MARPI_RS06385	1380	459	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1347785	1349008	+							MARPI_RS06390	1224		old_locus_tag=Marpi_1301
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1347785	1349008	+	WP_014296775.1	WP_014296775.1		SufD family Fe-S cluster assembly protein			MARPI_RS06390	1224	407	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1348965	1350176	+							MARPI_RS06395	1212		old_locus_tag=Marpi_1302
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1348965	1350176	+	WP_014296776.1	WP_014296776.1		SufS family cysteine desulfurase			MARPI_RS06395	1212	403	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1350173	1350601	+							MARPI_RS06400	429		old_locus_tag=Marpi_1303
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1350173	1350601	+	WP_014296777.1	WP_014296777.1		SUF system NifU family Fe-S cluster assembly protein			MARPI_RS06400	429	142	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1350680	1352059	+							MARPI_RS06405	1380		old_locus_tag=Marpi_1304
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1350680	1352059	+	WP_014296778.1	WP_014296778.1		RtcB family protein			MARPI_RS06405	1380	459	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1352156	1353049	+							MARPI_RS06410	894		old_locus_tag=Marpi_1305
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1352156	1353049	+	WP_014296779.1	WP_014296779.1		ARMT1-like domain-containing protein			MARPI_RS06410	894	297	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1353082	1354632	+							MARPI_RS06415	1551		old_locus_tag=Marpi_1306
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1353082	1354632	+	WP_014296780.1	WP_014296780.1		5'-nucleotidase C-terminal domain-containing protein			MARPI_RS06415	1551	516	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1355182	1356678	+							MARPI_RS06420	1497		old_locus_tag=Marpi_1307
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1355182	1356678	+	WP_014296781.1	WP_014296781.1		AAA-like domain-containing protein			MARPI_RS06420	1497	498	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1356817	1357014	+							MARPI_RS06425	198		old_locus_tag=Marpi_1308
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1356817	1357014	+	WP_014296782.1	WP_014296782.1		cold-shock protein			MARPI_RS06425	198	65	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1357158	1357355	+							MARPI_RS06430	198		old_locus_tag=Marpi_1309
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1357158	1357355	+	WP_014296783.1	WP_014296783.1		cold-shock protein			MARPI_RS06430	198	65	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1357395	1357967	-							MARPI_RS06435	573		old_locus_tag=Marpi_1310
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1357395	1357967	-	WP_014296784.1	WP_014296784.1		GPR1/FUN34/YaaH family transporter			MARPI_RS06435	573	190	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1358105	1358857	-					deoC		MARPI_RS06440	753		old_locus_tag=Marpi_1311
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1358105	1358857	-	WP_014296785.1	WP_014296785.1		deoxyribose-phosphate aldolase	deoC		MARPI_RS06440	753	250	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1358916	1359458	-							MARPI_RS06445	543		old_locus_tag=Marpi_1312
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1358916	1359458	-	WP_014296786.1	WP_014296786.1		HD domain-containing protein			MARPI_RS06445	543	180	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1359459	1360673	-							MARPI_RS06450	1215		old_locus_tag=Marpi_1313
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1359459	1360673	-	WP_014296787.1	WP_014296787.1		hypothetical protein			MARPI_RS06450	1215	404	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1360666	1361331	-					radC		MARPI_RS06455	666		old_locus_tag=Marpi_1314
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1360666	1361331	-	WP_014296788.1	WP_014296788.1		DNA repair protein RadC	radC		MARPI_RS06455	666	221	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1361324	1361887	-							MARPI_RS06460	564		old_locus_tag=Marpi_1315
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1361324	1361887	-	WP_014296789.1	WP_014296789.1		Maf family protein			MARPI_RS06460	564	187	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1361884	1362381	-							MARPI_RS06465	498		old_locus_tag=Marpi_1316
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1361884	1362381	-	WP_014296790.1	WP_014296790.1		Gx transporter family protein			MARPI_RS06465	498	165	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1362375	1362737	-							MARPI_RS06470	363		old_locus_tag=Marpi_1317
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1362375	1362737	-	WP_014296791.1	WP_014296791.1		NusG domain II-containing protein			MARPI_RS06470	363	120	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1362754	1363788	-							MARPI_RS06475	1035		old_locus_tag=Marpi_1318
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1362754	1363788	-	WP_014296792.1	WP_014296792.1		FAD:protein FMN transferase			MARPI_RS06475	1035	344	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1363758	1364750	-					amrS		MARPI_RS06480	993		old_locus_tag=Marpi_1319
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1363758	1364750	-	WP_014296793.1	WP_014296793.1		AmmeMemoRadiSam system radical SAM enzyme	amrS		MARPI_RS06480	993	330	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1364752	1365270	-					amrA		MARPI_RS06485	519		old_locus_tag=Marpi_1320
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1364752	1365270	-	WP_014296794.1	WP_014296794.1		AmmeMemoRadiSam system protein A	amrA		MARPI_RS06485	519	172	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1365295	1366209	-					truB		MARPI_RS06490	915		old_locus_tag=Marpi_1321
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1365295	1366209	-	WP_014296795.1	WP_014296795.1		tRNA pseudouridine(55) synthase TruB	truB		MARPI_RS06490	915	304	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1366202	1366564	-					rbfA		MARPI_RS06495	363		old_locus_tag=Marpi_1322
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1366202	1366564	-	WP_014296796.1	WP_014296796.1		30S ribosome-binding factor RbfA	rbfA		MARPI_RS06495	363	120	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1366557	1367459	-							MARPI_RS06500	903		old_locus_tag=Marpi_1323
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1366557	1367459	-	WP_014296797.1	WP_014296797.1		HDOD domain-containing protein			MARPI_RS06500	903	300	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1367464	1368933	-							MARPI_RS06505	1470		old_locus_tag=Marpi_1324
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1367464	1368933	-	WP_014296798.1	WP_014296798.1		HAMP domain-containing histidine kinase			MARPI_RS06505	1470	489	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1368937	1369320	-							MARPI_RS06510	384		old_locus_tag=Marpi_1325
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1368937	1369320	-	WP_014296799.1	WP_014296799.1		DUF1667 domain-containing protein			MARPI_RS06510	384	127	
gene	pseudogene	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1369295	1370518	-							MARPI_RS06515	1224		partial;pseudo;old_locus_tag=Marpi_1326
CDS	without_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1369295	1370518	-				NAD(P)/FAD-dependent oxidoreductase			MARPI_RS06515	1224		partial;pseudo
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1370515	1371939	-							MARPI_RS06520	1425		old_locus_tag=Marpi_1327
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1370515	1371939	-	WP_014296801.1	WP_014296801.1		NAD(P)/FAD-dependent oxidoreductase			MARPI_RS06520	1425	474	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1371942	1373312	-							MARPI_RS06525	1371		old_locus_tag=Marpi_1328
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1371942	1373312	-	WP_014296802.1	WP_014296802.1		hypothetical protein			MARPI_RS06525	1371	456	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1373509	1374015	+							MARPI_RS06530	507		old_locus_tag=Marpi_1329
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1373509	1374015	+	WP_014296803.1	WP_014296803.1		hypothetical protein			MARPI_RS06530	507	168	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1374008	1375330	+							MARPI_RS06535	1323		old_locus_tag=Marpi_1330
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1374008	1375330	+	WP_014296804.1	WP_014296804.1		sigma-54 dependent transcriptional regulator			MARPI_RS06535	1323	440	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1375353	1377320	+							MARPI_RS06540	1968		old_locus_tag=Marpi_1331
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1375353	1377320	+	WP_014296805.1	WP_014296805.1		tetratricopeptide repeat protein			MARPI_RS06540	1968	655	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1377346	1378587	+							MARPI_RS06545	1242		old_locus_tag=Marpi_1332
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1377346	1378587	+	WP_014296806.1	WP_014296806.1		MFS transporter			MARPI_RS06545	1242	413	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1378592	1379356	+							MARPI_RS06550	765		old_locus_tag=Marpi_1333
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1378592	1379356	+	WP_014296807.1	WP_014296807.1		nucleoside phosphorylase			MARPI_RS06550	765	254	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1379397	1380179	+							MARPI_RS06555	783		old_locus_tag=Marpi_1334
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1379397	1380179	+	WP_014296808.1	WP_014296808.1		hypothetical protein			MARPI_RS06555	783	260	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1380194	1381126	+							MARPI_RS06560	933		old_locus_tag=Marpi_1335
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1380194	1381126	+	WP_014296809.1	WP_014296809.1		hypothetical protein			MARPI_RS06560	933	310	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1381157	1383019	-							MARPI_RS06565	1863		old_locus_tag=Marpi_1336
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1381157	1383019	-	WP_014296810.1	WP_014296810.1		hypothetical protein			MARPI_RS06565	1863	620	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1383382	1385280	+							MARPI_RS06570	1899		old_locus_tag=Marpi_1337
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1383382	1385280	+	WP_014296811.1	WP_014296811.1		hypothetical protein			MARPI_RS06570	1899	632	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1385344	1386069	+							MARPI_RS06575	726		old_locus_tag=Marpi_1338
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1385344	1386069	+	WP_014296812.1	WP_014296812.1		hypothetical protein			MARPI_RS06575	726	241	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1386066	1387439	+							MARPI_RS06580	1374		old_locus_tag=Marpi_1339
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1386066	1387439	+	WP_014296813.1	WP_014296813.1		hypothetical protein			MARPI_RS06580	1374	457	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1387452	1388690	+							MARPI_RS10770	1239		old_locus_tag=Marpi_1340
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1387452	1388690	+	WP_014296814.1	WP_014296814.1		isoamylase early set domain-containing protein			MARPI_RS10770	1239	412	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1388821	1389156	+							MARPI_RS06590	336		old_locus_tag=Marpi_1341
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1388821	1389156	+	WP_014296815.1	WP_014296815.1		ribosomal L7Ae/L30e/S12e/Gadd45 family protein			MARPI_RS06590	336	111	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1389149	1391362	+					infB		MARPI_RS06595	2214		old_locus_tag=Marpi_1342
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1389149	1391362	+	WP_014296816.1	WP_014296816.1		translation initiation factor IF-2	infB		MARPI_RS06595	2214	737	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1391393	1392085	+							MARPI_RS06600	693		old_locus_tag=Marpi_1343
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1391393	1392085	+	WP_014296817.1	WP_014296817.1		hypothetical protein			MARPI_RS06600	693	230	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1392131	1393393	+							MARPI_RS06605	1263		old_locus_tag=Marpi_1344
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1392131	1393393	+	WP_014296818.1	WP_014296818.1		DegT/DnrJ/EryC1/StrS family aminotransferase			MARPI_RS06605	1263	420	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1393590	1395434	+							MARPI_RS06610	1845		old_locus_tag=Marpi_1345
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1393590	1395434	+	WP_014296819.1	WP_014296819.1		polysaccharide biosynthesis protein			MARPI_RS06610	1845	614	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1395446	1396351	+							MARPI_RS06615	906		old_locus_tag=Marpi_1346
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1395446	1396351	+	WP_014296820.1	WP_014296820.1		undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase			MARPI_RS06615	906	301	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1396364	1397587	+							MARPI_RS06620	1224		old_locus_tag=Marpi_1347
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1396364	1397587	+	WP_014296821.1	WP_014296821.1		hypothetical protein			MARPI_RS06620	1224	407	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1397645	1399315	+							MARPI_RS06625	1671		old_locus_tag=Marpi_1348
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1397645	1399315	+	WP_014296822.1	WP_014296822.1		phosphoenolpyruvate carboxykinase (ATP)			MARPI_RS06625	1671	556	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1399316	1400470	+							MARPI_RS06630	1155		old_locus_tag=Marpi_1349
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1399316	1400470	+	WP_014296823.1	WP_014296823.1		MFS transporter			MARPI_RS06630	1155	384	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1400523	1401803	-							MARPI_RS06635	1281		old_locus_tag=Marpi_1350
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1400523	1401803	-	WP_014296824.1	WP_014296824.1		Glu/Leu/Phe/Val dehydrogenase			MARPI_RS06635	1281	426	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1402169	1403389	+							MARPI_RS06640	1221		old_locus_tag=Marpi_1351
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1402169	1403389	+	WP_014296825.1	WP_014296825.1		acetate kinase			MARPI_RS06640	1221	406	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1403495	1404178	+							MARPI_RS06645	684		old_locus_tag=Marpi_1352
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1403495	1404178	+	WP_014296826.1	WP_014296826.1		ABC transporter ATP-binding protein			MARPI_RS06645	684	227	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1404197	1406884	+							MARPI_RS06650	2688		old_locus_tag=Marpi_1353
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1404197	1406884	+	WP_014296827.1	WP_014296827.1		FtsX-like permease family protein			MARPI_RS06650	2688	895	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1406940	1407737	-							MARPI_RS06655	798		old_locus_tag=Marpi_1354
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1406940	1407737	-	WP_014296828.1	WP_014296828.1		ABC transporter permease subunit			MARPI_RS06655	798	265	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1407749	1408555	-							MARPI_RS06660	807		old_locus_tag=Marpi_1355
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1407749	1408555	-	WP_014296829.1	WP_014296829.1		ABC transporter permease subunit			MARPI_RS06660	807	268	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1408560	1409423	-							MARPI_RS06665	864		old_locus_tag=Marpi_1356
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1408560	1409423	-	WP_014296830.1	WP_014296830.1		ABC transporter ATP-binding protein			MARPI_RS06665	864	287	
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1409695	1409770	+							MARPI_RS06670	76		old_locus_tag=Marpi_1357
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1409695	1409770	+				tRNA-Lys			MARPI_RS06670	76		anticodon=TTT
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1409790	1409875	+							MARPI_RS06675	86		old_locus_tag=Marpi_1358
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1409790	1409875	+				tRNA-Leu			MARPI_RS06675	86		anticodon=TAG
gene	tRNA	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1409889	1409963	+							MARPI_RS06680	75		old_locus_tag=Marpi_1359
tRNA		GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1409889	1409963	+				tRNA-Gly			MARPI_RS06680	75		anticodon=GCC
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1410469	1410945	-							MARPI_RS06685	477		old_locus_tag=Marpi_1360
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1410469	1410945	-	WP_014296831.1	WP_014296831.1		metallophosphoesterase			MARPI_RS06685	477	158	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1410968	1411969	-							MARPI_RS06690	1002		old_locus_tag=Marpi_1361
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1410968	1411969	-	WP_014296832.1	WP_014296832.1		rod shape-determining protein			MARPI_RS06690	1002	333	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1412057	1413502	-							MARPI_RS06695	1446		old_locus_tag=Marpi_1362
CDS	with_protein	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1412057	1413502	-	WP_041638546.1	WP_041638546.1		clostripain-related cysteine peptidase			MARPI_RS06695	1446	481	
gene	protein_coding	GCF_000255135.1	Primary Assembly	chromosome		NC_016751.1	1413554	1415125	-					rny		MARPI_RS06700	1572		old_locus_tag=Marpi_1363
