# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000081.1	8702	9174	+	WP_245863425.1	WP_245863425.1		ABC transporter substrate-binding protein			AA81_RS03615	473	157	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	51	521	-							AA81_RS12755	471		old_locus_tag=AA81_12525
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	51	521	-	WP_103899254.1	WP_103899254.1		YbhB/YbcL family Raf kinase inhibitor-like protein			AA81_RS12755	471	156	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	644	1234	-							AA81_RS12760	591		old_locus_tag=AA81_12530
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	644	1234	-	WP_103078945.1	WP_103078945.1		DUF2179 domain-containing protein			AA81_RS12760	591	196	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	1349	2872	+							AA81_RS12765	1524		old_locus_tag=AA81_12535
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	1349	2872	+	WP_103078946.1	WP_103078946.1		hypothetical protein			AA81_RS12765	1524	507	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	2894	4240	+							AA81_RS12770	1347		old_locus_tag=AA81_12540
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000268.1	2894	4240	+	WP_103078947.1	WP_103078947.1		hypothetical protein			AA81_RS12770	1347	448	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	1	350	+							AA81_RS13605	350		partial;old_locus_tag=AA81_13380
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	1	350	+	WP_211292735.1	WP_211292735.1		hypothetical protein			AA81_RS13605	350	115	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	396	656	+							AA81_RS13610	261		old_locus_tag=AA81_13385
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	396	656	+	WP_103899331.1	WP_103899331.1		DUF3783 domain-containing protein			AA81_RS13610	261	86	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	709	1110	+							AA81_RS13615	402		old_locus_tag=AA81_13390
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	709	1110	+	WP_245863670.1	WP_245863670.1		reverse transcriptase-like protein			AA81_RS13615	402	133	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	1396	2691	+							AA81_RS13620	1296		old_locus_tag=AA81_13395
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	1396	2691	+	WP_103899333.1	WP_103899333.1		sugar ABC transporter substrate-binding protein			AA81_RS13620	1296	431	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	2734	3615	+							AA81_RS13625	882		old_locus_tag=AA81_13400
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	2734	3615	+	WP_103899334.1	WP_103899334.1		sugar ABC transporter permease			AA81_RS13625	882	293	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	3612	4430	+							AA81_RS13630	819		old_locus_tag=AA81_13405
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	3612	4430	+	WP_169999816.1	WP_169999816.1		carbohydrate ABC transporter permease			AA81_RS13630	819	272	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	4585	5574	+							AA81_RS13635	990		old_locus_tag=AA81_13410
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000323.1	4585	5574	+	WP_103899336.1	WP_103899336.1		alcohol dehydrogenase catalytic domain-containing protein			AA81_RS13635	990	329	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000214.1	1	416	+							AA81_RS10440	416		partial;old_locus_tag=AA81_10250
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000214.1	1	416	+	WP_146050386.1	WP_146050386.1		DUF4897 domain-containing protein			AA81_RS10440	416	137	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000214.1	444	1220	+							AA81_RS10445	777		old_locus_tag=AA81_10255
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000214.1	444	1220	+	WP_169999740.1	WP_169999740.1		translation initiation factor IF-2 N-terminal domain-containing protein			AA81_RS10445	777	258	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000214.1	1201	1423	-							AA81_RS14430	223		partial;old_locus_tag=AA81_10260
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000214.1	1201	1423	-	WP_211292694.1	WP_211292694.1		hypothetical protein			AA81_RS14430	223	73	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	132	1145	-							AA81_RS00040	1014		old_locus_tag=AA81_00035
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	132	1145	-	WP_103078771.1	WP_103078771.1		ABC transporter ATP-binding protein			AA81_RS00040	1014	337	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	1138	2127	-							AA81_RS00045	990		old_locus_tag=AA81_00040
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	1138	2127	-	WP_103078770.1	WP_103078770.1		ABC transporter ATP-binding protein			AA81_RS00045	990	329	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	2133	3008	-							AA81_RS00050	876		old_locus_tag=AA81_00045
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	2133	3008	-	WP_211286450.1	WP_211286450.1		ABC transporter permease			AA81_RS00050	876	291	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	3022	4029	-							AA81_RS00055	1008		old_locus_tag=AA81_00050
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	3022	4029	-	WP_103078769.1	WP_103078769.1		ABC transporter permease			AA81_RS00055	1008	335	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	4140	5645	-							AA81_RS00060	1506		old_locus_tag=AA81_00055
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	4140	5645	-	WP_103078768.1	WP_103078768.1		ABC transporter substrate-binding protein			AA81_RS00060	1506	501	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	6262	7626	+					dnaA		AA81_RS00065	1365		old_locus_tag=AA81_00060
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000002.1	6262	7626	+	WP_103897841.1	WP_103897841.1		chromosomal replication initiator protein DnaA	dnaA		AA81_RS00065	1365	454	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000111.1	78	1517	-							AA81_RS04920	1440		partial;pseudo;old_locus_tag=AA81_04835
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000111.1	78	1517	-				4Fe-4S binding protein			AA81_RS04920	1440		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000111.1	1549	1923	-							AA81_RS14405	375		old_locus_tag=AA81_04840
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000111.1	1549	1923	-	WP_103898398.1	WP_103898398.1		NAD(P)H-dependent oxidoreductase subunit E			AA81_RS14405	375	124	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000111.1	1939	2448	-							AA81_RS04930	510		old_locus_tag=AA81_04845
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000111.1	1939	2448	-	WP_103898399.1	WP_103898399.1		NAD(P)H-dependent oxidoreductase subunit E			AA81_RS04930	510	169	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000278.1	1	1382	-							AA81_RS12970	1382		partial;old_locus_tag=AA81_12735
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000278.1	1	1382	-	WP_103899274.1	WP_103899274.1		ABC transporter ATP-binding protein/permease			AA81_RS12970	1382	461	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	1	261	+							AA81_RS13640	261		partial;old_locus_tag=AA81_13415
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	1	261	+	WP_146050420.1	WP_146050420.1		sigma-70 family RNA polymerase sigma factor			AA81_RS13640	261	86	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	258	434	+							AA81_RS14350	177		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	258	434	+	WP_169926354.1	WP_169926354.1		hypothetical protein			AA81_RS14350	177	58	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	458	1381	+					thrB		AA81_RS13645	924		old_locus_tag=AA81_13420
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	458	1381	+	WP_103079274.1	WP_103079274.1		homoserine kinase	thrB		AA81_RS13645	924	307	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	1350	1808	+							AA81_RS13650	459		old_locus_tag=AA81_13425
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	1350	1808	+	WP_103079273.1	WP_103079273.1		SoxR reducing system RseC family protein			AA81_RS13650	459	152	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	1841	2659	-							AA81_RS13655	819		partial;old_locus_tag=AA81_13430
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000324.1	1841	2659	-	WP_103899337.1	WP_103899337.1		ATP-binding cassette domain-containing protein			AA81_RS13655	819	272	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000079.1	1	568	-							AA81_RS03465	568		partial;old_locus_tag=AA81_03405
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000079.1	1	568	-	WP_146050334.1	WP_146050334.1		serine hydrolase			AA81_RS03465	568	189	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000079.1	583	1053	-							AA81_RS14135	471		partial;old_locus_tag=AA81_03410
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000079.1	583	1053	-	WP_169999598.1	WP_169999598.1		hypothetical protein			AA81_RS14135	471	156	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	1	1503	-					ftsH		AA81_RS03345	1503		partial;old_locus_tag=AA81_03290
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	1	1503	-	WP_103898194.1	WP_103898194.1		ATP-dependent zinc metalloprotease FtsH	ftsH		AA81_RS03345	1503	501	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	1508	2446	-							AA81_RS03350	939		old_locus_tag=AA81_03295
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	1508	2446	-	WP_103898195.1	WP_103898195.1		radical SAM protein			AA81_RS03350	939	312	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	2510	3301	-							AA81_RS03355	792		old_locus_tag=AA81_03300
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	2510	3301	-	WP_103898196.1	WP_103898196.1		energy-coupling factor transporter transmembrane protein EcfT			AA81_RS03355	792	263	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	3518	4117	+							AA81_RS03360	600		old_locus_tag=AA81_03305
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	3518	4117	+	WP_103898197.1	WP_103898197.1		hypothetical protein			AA81_RS03360	600	199	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	4120	4935	+							AA81_RS03365	816		old_locus_tag=AA81_03310
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	4120	4935	+	WP_103898198.1	WP_103898198.1		class I mannose-6-phosphate isomerase			AA81_RS03365	816	271	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	5046	5793	+							AA81_RS03370	748		partial;old_locus_tag=AA81_03315
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000073.1	5046	5793	+	WP_211292643.1	WP_211292643.1		2-oxoacid:acceptor oxidoreductase family protein			AA81_RS03370	748	249	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	107	2482	+							AA81_RS03660	2376		old_locus_tag=AA81_03600
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	107	2482	+	WP_103898237.1	WP_103898237.1		glycoside hydrolase family 2 protein			AA81_RS03660	2376	791	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	2573	4777	+							AA81_RS03665	2205		old_locus_tag=AA81_03605
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	2573	4777	+	WP_103898238.1	WP_103898238.1		cellulase family glycosylhydrolase			AA81_RS03665	2205	734	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	4817	5224	+							AA81_RS03670	408		old_locus_tag=AA81_03610
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	4817	5224	+	WP_169926280.1	WP_169926280.1		VOC family protein			AA81_RS03670	408	135	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	5249	6171	+							AA81_RS03675	923		partial;old_locus_tag=AA81_03615
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000083.1	5249	6171	+	WP_103898239.1	WP_103898239.1		LacI family transcriptional regulator			AA81_RS03675	923	307	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000325.1	1	604	-							AA81_RS13660	604		partial;old_locus_tag=AA81_13435
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000325.1	1	604	-	WP_103899338.1	WP_103899338.1		peptide chain release factor N(5)-glutamine methyltransferase			AA81_RS13660	604	201	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000325.1	614	919	-							AA81_RS13665	306		old_locus_tag=AA81_13440
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000325.1	614	919	-	WP_103899339.1	WP_103899339.1		metal-sulfur cluster assembly factor			AA81_RS13665	306	101	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000325.1	933	1980	-							AA81_RS13670	1048		partial;old_locus_tag=AA81_13445
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000325.1	933	1980	-	WP_211292736.1	WP_211292736.1		hypothetical protein			AA81_RS13670	1048	348	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000280.1	1	1220	-					rlmD		AA81_RS12980	1220		partial;old_locus_tag=AA81_12745
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000280.1	1	1220	-	WP_103899275.1	WP_103899275.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		AA81_RS12980	1220	407	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000280.1	1302	1777	-							AA81_RS12985	476		partial;old_locus_tag=AA81_12750
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000280.1	1302	1777	-	WP_211292718.1	WP_211292718.1		hypothetical protein			AA81_RS12985	476	157	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000326.1	1	1301	-							AA81_RS13675	1301		partial;old_locus_tag=AA81_13450
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000326.1	1	1301	-	WP_169999818.1	WP_169999818.1		family 78 glycoside hydrolase catalytic domain			AA81_RS13675	1301	433	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000326.1	1370	2550	-					rhaI		AA81_RS13680	1181		partial;old_locus_tag=AA81_13455
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000326.1	1370	2550	-	WP_211292737.1	WP_211292737.1		L-rhamnose isomerase	rhaI		AA81_RS13680	1181	392	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000327.1	1	1301	-							AA81_RS13685	1301		partial;old_locus_tag=AA81_13460
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000327.1	1	1301	-	WP_169999820.1	WP_169999820.1		family 78 glycoside hydrolase catalytic domain			AA81_RS13685	1301	433	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000327.1	1343	1543	-							AA81_RS13690	201		old_locus_tag=AA81_13465
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000327.1	1343	1543	-	WP_103899342.1	WP_103899342.1		hypothetical protein			AA81_RS13690	201	66	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	128	298	-							AA81_RS14170	171		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	128	298	-	WP_158584850.1	WP_158584850.1		hypothetical protein			AA81_RS14170	171	56	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	565	2907	+							AA81_RS05885	2343		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	565	2907	+	WP_169999627.1	WP_169999627.1		HD domain-containing protein			AA81_RS05885	2343	780	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	2936	3817	+							AA81_RS05890	882		old_locus_tag=AA81_05780
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	2936	3817	+	WP_012208686.1	WP_012208686.1		VIT1/CCC1 transporter family protein			AA81_RS05890	882	293	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	3849	5918	+							AA81_RS05895	2070		old_locus_tag=AA81_05785
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	3849	5918	+	WP_103898519.1	WP_103898519.1		methyl-accepting chemotaxis protein			AA81_RS05895	2070	689	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	6098	7306	+							AA81_RS05900	1209		old_locus_tag=AA81_05790
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	6098	7306	+	WP_103079039.1	WP_103079039.1		hypothetical protein			AA81_RS05900	1209	402	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	7353	9827	+					secA		AA81_RS05905	2475		old_locus_tag=AA81_05795
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	7353	9827	+	WP_103898520.1	WP_103898520.1		preprotein translocase subunit SecA	secA		AA81_RS05905	2475	824	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	9858	10958	+					prfB		AA81_RS05910	1101		old_locus_tag=AA81_05800
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	9858	10958	+	WP_103898521.1	WP_103898521.1		peptide chain release factor 2	prfB		AA81_RS05910	1101	366	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	11058	11894	+					rsmH		AA81_RS05915	837		old_locus_tag=AA81_05805
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	11058	11894	+	WP_245863491.1	WP_245863491.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		AA81_RS05915	837	278	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	11923	12198	+							AA81_RS05920	276		old_locus_tag=AA81_05810
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	11923	12198	+	WP_103079043.1	WP_103079043.1		hypothetical protein			AA81_RS05920	276	91	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	12206	13897	+							AA81_RS05925	1692		old_locus_tag=AA81_05815
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	12206	13897	+	WP_103079044.1	WP_103079044.1		penicillin-binding transpeptidase domain-containing protein			AA81_RS05925	1692	563	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	13911	14900	+							AA81_RS05930	990		old_locus_tag=AA81_05820
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	13911	14900	+	WP_103898523.1	WP_103898523.1		hypothetical protein			AA81_RS05930	990	329	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	14901	16142	-							AA81_RS05935	1242		old_locus_tag=AA81_05825
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	14901	16142	-	WP_103079046.1	WP_103079046.1		HAMP domain-containing histidine kinase			AA81_RS05935	1242	413	
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	16310	16386	-							AA81_RS05940	77		old_locus_tag=AA81_05830
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	16310	16386	-				tRNA-Asp			AA81_RS05940	77		anticodon=GTC
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	16645	16719	+							AA81_RS05945	75		old_locus_tag=AA81_05835
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	16645	16719	+				tRNA-Thr			AA81_RS05945	75		anticodon=CGT
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	16807	17742	+					tilS		AA81_RS05950	936		old_locus_tag=AA81_05840
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	16807	17742	+	WP_103898524.1	WP_103898524.1		tRNA lysidine(34) synthetase TilS	tilS		AA81_RS05950	936	311	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	17780	19717	+					ftsH		AA81_RS05955	1938		old_locus_tag=AA81_05845
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	17780	19717	+	WP_103898525.1	WP_103898525.1		ATP-dependent zinc metalloprotease FtsH	ftsH		AA81_RS05955	1938	645	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	19668	20123	+							AA81_RS05960	456		old_locus_tag=AA81_05850
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	19668	20123	+	WP_103079051.1	WP_103079051.1		hypothetical protein			AA81_RS05960	456	151	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	20181	20909	+							AA81_RS05965	729		old_locus_tag=AA81_05855
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	20181	20909	+	WP_103079052.1	WP_103079052.1		response regulator transcription factor			AA81_RS05965	729	242	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	20983	22257	+							AA81_RS05970	1275		old_locus_tag=AA81_05860
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000127.1	20983	22257	+	WP_103079053.1	WP_103079053.1		ATP-binding protein			AA81_RS05970	1275	424	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000061.1	1	223	-							AA81_RS03020	223		partial;pseudo;old_locus_tag=AA81_02980
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000061.1	1	223	-				hypothetical protein			AA81_RS03020	223		partial;pseudo
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000061.1	660	1476	-							AA81_RS14520	817		pseudo
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000061.1	660	1476	-				transposase			AA81_RS14520	817		pseudo
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	587	663	-							AA81_RS10700	77		old_locus_tag=AA81_10510
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	587	663	-				tRNA-Cys			AA81_RS10700	77		anticodon=GCA
gene	tRNA	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	668	744	-							AA81_RS10705	77		old_locus_tag=AA81_10515
tRNA		GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	668	744	-				tRNA-Asp			AA81_RS10705	77		anticodon=GTC
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	791	2122	-							AA81_RS10710	1332		old_locus_tag=AA81_10520
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	791	2122	-	WP_103898972.1	WP_103898972.1		hypothetical protein			AA81_RS10710	1332	443	
